==============================================
   校长我来当 - 游戏全部文本（平台/工单审核用）
   版本: v3.7 (versionCode 29)
   包名: com.arktools.xiaozhang
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/TeacherTrait.kt
904. "人脉"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeScreen.kt
905. "人脉不足，出事没人帮忙摆平"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeScreen.kt
906. "人脉维护负担"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
907. "人脉都是在桑拿房里谈出来的"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeScreen.kt
908. "仅用2个设施达到3级学校"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/achievement/Achievement.kt
909. "今天早上，30多名家长拉着横幅聚集在校门口，"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
910. "今年不参加"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
911. "今日游戏时长已用完，请明天再来"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/main/MainScreen.kt
912. "从个体发展角度共情论证"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
913. "从可持续发展分析"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
914. "从小接轨国际，赢在起跑线"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeScreen.kt
915. "从教育公平角度出发"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
916. "从水果中提取可见的DNA"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
917. "从逻辑上推导..."
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
918. "以下操作可增加个人收入，但有被纪委调查的风险"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeScreen.kt
919. "以任务为导向，在完成任务中学习"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/local/entity/TeachingMethodEntity.kt, app/src/main/java/com/arktools/xiaozhang/data/repository/ResearchRepositoryImpl.kt
920. "以大概念统领单元教学设计"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/repository/ResearchRepositoryImpl.kt
921. "以核心素养为目标的教学设计"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/repository/ResearchRepositoryImpl.kt
922. "以真实问题为起点，驱动学习"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/local/entity/TeachingMethodEntity.kt, app/src/main/java/com/arktools/xiaozhang/data/repository/ResearchRepositoryImpl.kt
923. "以资深教师为主，重视教学质量，反对过度商业化"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Principal.kt
924. "以项目为导向的探究式学习"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/repository/ResearchRepositoryImpl.kt
925. "以项目为驱动，学生在实践中学习"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/local/entity/TeachingMethodEntity.kt
926. "价格战"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/competitor/Competitor.kt
927. "任一设施升到2级"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/achievement/Achievement.kt
928. "任一设施升到满级"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/achievement/Achievement.kt
929. "任务驱动教学"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/local/entity/TeachingMethodEntity.kt, app/src/main/java/com/arktools/xiaozhang/data/repository/ResearchRepositoryImpl.kt
930. "任命"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/student/StudentScreen.kt
931. "任命班主任"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/student/HeadTeacherAssignDialog.kt
932. "任职年限不足"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/teacher/TeacherListScreen.kt
933. "企业冠名合作"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
934. "企业研发中心"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/conference/AcademicConferenceManager.kt
935. "企业董事"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/alumni/AlumniScreen.kt
936. "企业高管"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/alumni/AlumniNetwork.kt
937. "休假三天调整（什么都不变，清醒一下）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
938. "优先保障教学使用"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
939. "优势"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/reputation/ReputationScreen.kt
940. "优化学校运营效率"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/repository/ResearchRepositoryImpl.kt
941. "优异成绩"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
942. "优未来集团"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/repository/StockRepositoryImpl.kt, app/src/main/java/com/arktools/xiaozhang/data/save/SaveManager.kt
943. "优生帮扶后进生"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Course.kt
944. "优秀"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/finance/FinancialReportManager.kt, app/src/main/java/com/arktools/xiaozhang/domain/model/StudentAttributes.kt, app/src/main/java/com/arktools/xiaozhang/domain/studentlife/StudentLifeManager.kt, app/src/main/java/com/arktools/xiaozhang/ui/exam/ExamScreen.kt
945. "优秀参与"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/clubactivity/ClubActivityManager.kt
946. "优秀学校"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/reputation/ReputationManager.kt
947. "优秀毕业生"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
948. "优秀社团"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/club/ClubManager.kt
949. "优越家庭"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/StudentAttributes.kt
950. "伙食质量差"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/PressureSystemManager.kt
951. "会所"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeViewModel.kt
952. "会计发现账目异常，向上级报告了！"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CorruptionManager.kt
953. "会计疑问"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
954. "会议列表"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/conference/ConferenceScreen.kt
955. "会议室之争"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
956. "会议规模"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/conference/ConferenceScreen.kt
957. "会议记录"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/parent/ParentScreen.kt
958. "会议邀请"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/conference/AcademicConferenceManager.kt
959. "伟"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/repository/TeacherRepositoryImpl.kt, app/src/main/java/com/arktools/xiaozhang/domain/engine/ConnectionManager.kt, app/src/main/java/com/arktools/xiaozhang/domain/model/Student.kt
960. "传单派发"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Marketing.kt
961. "传奇名校"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/reputation/ReputationManager.kt
962. "传奇速通"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/achievement/Achievement.kt
963. "传媒娱乐"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/employment/EmploymentMarket.kt
964. "传统文化"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Course.kt
965. "传统讲授法"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/repository/ResearchRepositoryImpl.kt
966. "伦敦/悉尼学区房，双保险"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/principal/PrincipalOfficeScreen.kt
967. "伯乐识马"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/achievement/Achievement.kt
968. "低于均值"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/policy/SchoolPolicyManager.kt
969. "低于市场价，报名量大但利润薄"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/policy/SchoolPolicyManager.kt
970. "低价"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/ranking/RankingScreen.kt
971. "低价竞争"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/competitor/Competitor.kt
972. "低学费高招生，薄利多销"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/competitor/Competitor.kt
973. "低成本本地推广，见效快"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Marketing.kt
974. "低风险"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CorruptionManager.kt
975. "住宿条件、设施完善度"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/studentlife/StudentLifeManager.kt
976. "住宿满意度"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/student/StudentScreen.kt
977. "住院医师"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/alumni/AlumniScreen.kt
978. "体力"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/StudentAttributes.kt, app/src/main/java/com/arktools/xiaozhang/ui/student/StudentScreen.kt
979. "体力不足！"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/SportsDayMiniGame.kt
980. "体力分配管理"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/minigame/MiniGameModels.kt
981. "体育"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/clubactivity/ClubActivityManager.kt, app/src/main/java/com/arktools/xiaozhang/domain/model/Course.kt
982. "体育中心"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/expansion/CampusExpansionManager.kt
983. "体育之星奖学金"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/scholarship/ScholarshipManager.kt
984. "体育健康"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Course.kt
985. "体育单招/高水平运动队"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Course.kt
986. "体育声誉"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/reputation/ReputationManager.kt
987. "体育教师"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Teacher.kt
988. "体育特训"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Course.kt
989. "体育特长"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/scholarship/ScholarshipManager.kt
990. "体育特长班"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Course.kt
991. "体育社"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/club/ClubManager.kt
992. "体育类"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/club/ClubManager.kt
993. "体育苗子"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/alumni/AlumniScreen.kt
994. "体育行业"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/alumni/AlumniNetwork.kt
995. "体育设施、运动赛事、体育特长生培养"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/reputation/ReputationManager.kt
996. "体验式学习"
   来源文件: app/src/main/java/com/arktools/xiaozhang/data/local/entity/TeachingMethodEntity.kt, app/src/main/java/com/arktools/xiaozhang/data/repository/ResearchRepositoryImpl.kt
997. "何"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/ConnectionManager.kt, app/src/main/java/com/arktools/xiaozhang/domain/model/Student.kt
998. "何女士"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/parent/ParentSatisfactionManager.kt
999. "何欢"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/scholarship/ScholarshipManager.kt
1000. "余"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/report/ReportViewModel.kt
1001. "作业量过大"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/parent/ParentSatisfactionManager.kt
1002. "作息"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/teaching/TeachingScreen.kt
1003. "作息政策"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/teaching/TeachingScreen.kt
1004. "你"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/ranking/RankingScreen.kt
1005. "你个人资金充裕，是否匿名向学校捐一笔钱改善条件？"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
1006. "你如何应对？"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
1007. "你必须立刻做出反应："
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
1008. "你怎么处理？"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
1009. "你接下来怎么做？"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
1010. "你的学校正面临严重经营危机！"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/gameover/GameOverDialog.kt
1011. "你的家人突发疾病需要住院，医疗费用不菲。"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
1012. "你的教育理念文章被教育杂志刊登，引起业界关注。"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/EventGenerator.kt
1013. "你的第一反应是："
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
1014. "你需要同时处理内外两个战场："
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/engine/CrisisScenarioManager.kt
1015. "你（内心）"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/tutorial/TutorialManager.kt
1016. "佳颖"
   来源文件: app/src/main/java/com/arktools/xiaozhang/domain/model/Student.kt
1017. "使DNA变色"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
1018. "使用铜钉代替铁钉"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/minigame/MiniGameViewModel.kt
1019. "例：张明"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/menu/MainMenuScreen.kt
1020. "例：育才中学"
   来源文件: app/src/main/java/com/arktools/xiaozhang/ui/menu/MainMenuScreen.kt
